loan_id,grade,purpose,state,loan_amount,interest_rate,default_flag,pred_default_probability,risk_band
102782,C,debt_consolidation,NC,6660.0,0.0626,0,0.3859998923194986,Medium
102783,A,medical,NC,3278.0,0.05,0,0.0933580635029097,Low
102784,C,medical,FL,20366.0,0.1173,0,0.812736328179917,High
102785,B,home_improvement,FL,30448.0,0.05,1,0.2970293078857944,Low
102786,A,education,IL,18714.0,0.0737,0,0.6141339402778389,High
102787,A,debt_consolidation,NC,25320.0,0.0709,0,0.36541080117126384,Medium
102788,D,home_improvement,NY,27115.0,0.1198,1,0.47501461893669816,Medium
102789,B,small_business,WA,20401.0,0.0686,0,0.2527678911080917,Low
102790,D,medical,NC,10670.0,0.1571,1,0.5057093601033856,Medium
102791,D,home_improvement,NY,19758.0,0.1103,1,0.7142854102964488,High
102792,C,medical,NY,28864.0,0.1024,0,0.5616548265435978,Medium
102793,B,medical,TX,22769.0,0.1132,1,0.5242352263875685,Medium
102794,C,home_improvement,WA,24734.0,0.1082,0,0.6672006216855267,High
102795,A,small_business,NY,13837.0,0.0989,0,0.37597021663768754,Medium
102796,D,small_business,CA,16179.0,0.1373,0,0.6641702021284458,High
102797,D,debt_consolidation,IL,16931.0,0.1041,0,0.49665822015260164,Medium
102798,C,debt_consolidation,IL,17538.0,0.068,0,0.33773844902496497,Medium
102799,B,education,CA,28512.0,0.0855,1,0.3723310232530521,Medium
102800,D,home_improvement,WA,1000.0,0.1191,0,0.186266466897883,Low
102801,C,debt_consolidation,IL,18275.0,0.1512,1,0.8097693658184685,High
102802,B,medical,FL,17285.0,0.0537,0,0.27081147435918607,Low
102803,D,home_improvement,NY,5656.0,0.1203,0,0.3801604165171494,Medium
102804,B,education,WA,24046.0,0.0809,1,0.5002000510730632,Medium
102805,E,education,GA,11479.0,0.1368,1,0.6009885691489055,High
102806,D,debt_consolidation,GA,14787.0,0.1313,0,0.5541383855539996,Medium
102807,B,debt_consolidation,FL,34639.0,0.068,0,0.2791969436411385,Low
102808,B,small_business,IL,27090.0,0.0813,0,0.434703447959104,Medium
102809,C,home_improvement,NY,23170.0,0.1061,1,0.6615901806864254,High
102810,D,debt_consolidation,TX,21427.0,0.1388,1,0.8909772459764431,High
102811,B,medical,GA,16518.0,0.0634,0,0.3463470172521835,Medium
102812,B,small_business,FL,35994.0,0.0779,0,0.7219509477356943,High
102813,D,education,NY,25220.0,0.1336,1,0.9175965209784391,High
102814,A,medical,WA,11254.0,0.0547,0,0.17745104347904012,Low
102815,A,small_business,WA,5399.0,0.0837,0,0.28646462070914885,Low
102816,D,medical,NY,23102.0,0.1131,1,0.48646876852577287,Medium
102817,C,small_business,TX,17497.0,0.0709,0,0.5168295543416728,Medium
102818,C,education,WA,5140.0,0.1344,0,0.3121921129348179,Medium
102819,B,education,NC,21857.0,0.1311,1,0.7431397472596399,High
102820,C,small_business,TX,15579.0,0.0789,1,0.4198752387512782,Medium
102821,C,education,TX,22776.0,0.077,1,0.7356007872084511,High
102822,C,debt_consolidation,NC,21976.0,0.0731,1,0.8627569099235181,High
102823,F,small_business,WA,12526.0,0.2418,0,0.8671535291236364,High
102824,A,education,IL,23696.0,0.05,1,0.22120570898967598,Low
102825,C,education,NY,13519.0,0.1546,0,0.6931447042277566,High
102826,E,home_improvement,FL,14104.0,0.1589,0,0.8010835540664747,High
102827,B,medical,TX,13210.0,0.0833,0,0.28161324017194805,Low
102828,E,small_business,GA,28179.0,0.1399,1,0.6781135285936613,High
102829,C,debt_consolidation,IL,15475.0,0.0937,1,0.5762200633438233,Medium
102830,B,small_business,GA,30352.0,0.0774,1,0.9249593910607402,High
102831,A,home_improvement,NC,34051.0,0.05,0,0.24920934980377932,Low
102832,B,education,CA,11352.0,0.0796,0,0.3505571569094589,Medium
102833,E,small_business,GA,1000.0,0.2134,0,0.655140761736272,High
102834,E,home_improvement,NY,27401.0,0.1326,1,0.5118519837446726,Medium
102835,C,debt_consolidation,NY,14922.0,0.1125,0,0.6674841818023469,High
102836,A,small_business,FL,10204.0,0.05,0,0.24169665862844472,Low
102837,C,medical,NY,12702.0,0.0708,1,0.4235243408323083,Medium
102838,C,small_business,NY,14267.0,0.05,0,0.23612355857858586,Low
102839,B,debt_consolidation,WA,29675.0,0.0878,1,0.5004558751453058,Medium
102840,A,medical,NY,19439.0,0.0611,0,0.29667914432657627,Low
102841,C,small_business,IL,29552.0,0.0769,0,0.5711824156045479,Medium
102842,C,education,NY,22448.0,0.0972,0,0.5858446894506535,Medium
102843,D,home_improvement,NY,15217.0,0.0876,0,0.43290754063740244,Medium
102844,C,home_improvement,TX,14487.0,0.1716,1,0.7568694396473964,High
102845,A,small_business,GA,23054.0,0.0826,0,0.3246941342805039,Medium
102846,A,home_improvement,CA,25384.0,0.0744,1,0.5574931027908172,Medium
102847,D,education,IL,26971.0,0.0985,1,0.7404254684399227,High
102848,D,small_business,NY,15646.0,0.1329,1,0.5897454246932194,Medium
102849,B,education,NC,19577.0,0.05,0,0.22831838140820745,Low
102850,E,debt_consolidation,CA,23256.0,0.1678,0,0.58250773862301,Medium
102851,D,debt_consolidation,FL,14544.0,0.1343,0,0.6429966491000236,High
102852,B,education,IL,7786.0,0.0938,1,0.32527570200383943,Medium
102853,B,home_improvement,NC,10744.0,0.0728,0,0.2890422775043455,Low
102854,F,home_improvement,TX,15831.0,0.1406,0,0.5424914214302206,Medium
102855,C,home_improvement,GA,23960.0,0.0907,1,0.4699826563145766,Medium
102856,B,medical,CA,29331.0,0.0579,0,0.4680837212393565,Medium
102857,C,education,NY,5796.0,0.0813,0,0.20749614228911736,Low
102858,B,small_business,GA,12624.0,0.0904,1,0.5964330657920074,Medium
102859,D,debt_consolidation,FL,14779.0,0.1309,1,0.641224413481598,High
102860,D,education,IL,25152.0,0.1145,0,0.5462596704929995,Medium
102861,D,medical,FL,13247.0,0.098,1,0.35384525016213325,Medium
102862,C,small_business,NC,14132.0,0.0982,1,0.4823481574548065,Medium
102863,D,home_improvement,CA,5292.0,0.1482,0,0.4403179413684669,Medium
102864,B,debt_consolidation,NC,22351.0,0.0718,1,0.4451637933184383,Medium
102865,E,medical,TX,16547.0,0.1832,0,0.7626711690678243,High
102866,B,home_improvement,IL,12114.0,0.0781,0,0.3982457414108362,Medium
102867,B,debt_consolidation,NY,15664.0,0.0713,1,0.24424443424150788,Low
102868,F,small_business,GA,28143.0,0.1118,1,0.48165044693393627,Medium
102869,F,education,WA,8956.0,0.1342,0,0.5264970295487584,Medium
102870,C,education,TX,10425.0,0.1065,0,0.5244832513232921,Medium
102871,C,home_improvement,TX,29270.0,0.0879,1,0.5078944623575594,Medium
102872,A,small_business,WA,18682.0,0.0543,0,0.28861328232209643,Low
102873,D,medical,IL,24028.0,0.1077,1,0.9450974354552801,High
102874,A,medical,IL,21616.0,0.0653,0,0.2551909776513935,Low
102875,B,small_business,NY,17682.0,0.1011,0,0.20115683151384744,Low
102876,C,home_improvement,WA,14865.0,0.05,0,0.3387142186830641,Medium
102877,E,home_improvement,NC,25484.0,0.1701,1,0.8616029396809609,High
102878,F,medical,CA,28461.0,0.1837,1,0.8797856309765523,High
102879,F,small_business,WA,27758.0,0.2275,1,0.9386457972643628,High
102880,D,medical,NC,7331.0,0.0786,0,0.3974424448165389,Medium
102881,B,home_improvement,TX,29744.0,0.0637,1,0.25596499754906227,Low
102882,A,debt_consolidation,FL,14779.0,0.0909,1,0.576113267153895,Medium
102883,C,medical,IL,11205.0,0.0893,0,0.5073976347340358,Medium
102884,B,debt_consolidation,GA,16476.0,0.0707,0,0.21799643722116888,Low
102885,D,medical,WA,25480.0,0.1131,1,0.711950215671289,High
102886,C,small_business,NC,22864.0,0.0905,1,0.40600214036108023,Medium
102887,E,medical,IL,15702.0,0.1594,1,0.6604791073712368,High
102888,C,medical,GA,25539.0,0.05,0,0.22153398452814088,Low
102889,C,home_improvement,IL,19259.0,0.1104,1,0.6958061470363366,High
102890,D,home_improvement,NY,12843.0,0.0695,0,0.15622455140825,Low
102891,C,education,WA,11628.0,0.0559,0,0.29763106687532437,Low
102892,B,education,FL,21692.0,0.05,0,0.20468685089663663,Low
102893,D,debt_consolidation,WA,17257.0,0.1372,0,0.613404209532857,High
102894,C,home_improvement,WA,5620.0,0.0673,0,0.2274720778435561,Low
102895,A,home_improvement,CA,25624.0,0.0754,0,0.3138145794448957,Medium
102896,C,small_business,IL,13678.0,0.1633,1,0.8697560699594709,High
102897,E,debt_consolidation,CA,32329.0,0.2021,1,0.8792175693716487,High
102898,B,small_business,FL,5373.0,0.0817,1,0.47560933037494424,Medium
102899,C,debt_consolidation,WA,16374.0,0.1036,1,0.5951003562936892,Medium
102900,B,education,WA,11700.0,0.0952,1,0.4899990225964502,Medium
102901,C,debt_consolidation,CA,9221.0,0.05,1,0.29511766572928066,Low
102902,F,education,NC,13619.0,0.199,0,0.7366632010871268,High
102903,B,education,WA,33935.0,0.0779,1,0.42027489728624867,Medium
102904,D,small_business,NY,19290.0,0.1252,1,0.6144675438417835,High
102905,D,education,FL,10875.0,0.1047,1,0.5468141242636275,Medium
102906,B,medical,TX,1542.0,0.1364,0,0.3244917537578709,Medium
102907,D,small_business,NY,2508.0,0.1237,0,0.2767054926895578,Low
102908,F,small_business,WA,13172.0,0.2218,1,0.8722164581338625,High
102909,F,debt_consolidation,NC,12297.0,0.2034,1,0.7515166984236085,High
102910,C,education,IL,15984.0,0.0692,0,0.3969030887638699,Medium
102911,B,small_business,NY,1000.0,0.0674,0,0.0953253030055232,Low
102912,A,medical,NC,17175.0,0.0922,1,0.41099106674879415,Medium
102913,B,home_improvement,IL,27250.0,0.0813,1,0.3482306143544944,Medium
102914,C,small_business,WA,32606.0,0.1128,1,0.6905065181812926,High
102915,C,education,WA,1000.0,0.0535,0,0.09171299651027096,Low
102916,D,debt_consolidation,FL,10787.0,0.1339,1,0.48736147894772447,Medium
102917,D,education,CA,10312.0,0.1834,0,0.7817263202657961,High
102918,B,medical,WA,19311.0,0.0539,0,0.4342494141645008,Medium
102919,E,small_business,NC,7022.0,0.1794,1,0.7207638358274197,High
102920,A,debt_consolidation,GA,33140.0,0.05,0,0.23912133230071203,Low
102921,B,debt_consolidation,GA,18392.0,0.0768,0,0.42913465330567996,Medium
102922,D,small_business,NY,16892.0,0.19,1,0.8178085465805057,High
102923,B,home_improvement,NC,32334.0,0.05,0,0.3713713071226135,Medium
102924,B,home_improvement,CA,17856.0,0.0662,1,0.4055148758360849,Medium
102925,F,small_business,NY,21603.0,0.1607,0,0.602009513015048,High
102926,E,home_improvement,WA,11243.0,0.1485,1,0.6005805660450251,High
102927,D,home_improvement,NY,5665.0,0.1025,1,0.27408328703700774,Low
102928,B,home_improvement,CA,12507.0,0.0864,0,0.5184542956180479,Medium
102929,B,home_improvement,TX,37683.0,0.1075,1,0.5923224185954,Medium
102930,B,small_business,NC,23697.0,0.0808,1,0.3638592290138805,Medium
102931,B,debt_consolidation,FL,20471.0,0.0708,0,0.2410128651917011,Low
102932,F,education,TX,9213.0,0.1934,1,0.8434799096357907,High
102933,B,small_business,IL,26201.0,0.0541,0,0.21854603264330127,Low
102934,D,debt_consolidation,NY,5781.0,0.1082,1,0.2956091324608111,Low
102935,A,medical,FL,3896.0,0.0727,0,0.13334680951193642,Low
102936,C,debt_consolidation,NC,12970.0,0.0905,0,0.4033653291818569,Medium
102937,A,debt_consolidation,IL,35590.0,0.05,0,0.551499703580377,Medium
102938,A,small_business,CA,35081.0,0.076,0,0.5845624170999228,Medium
102939,B,home_improvement,NC,13939.0,0.1211,1,0.545418959850902,Medium
102940,E,medical,CA,11932.0,0.1506,1,0.4630098445166986,Medium
102941,C,home_improvement,WA,3237.0,0.1125,1,0.38077522392346386,Medium
102942,D,home_improvement,CA,18702.0,0.0997,1,0.5572784837032847,Medium
102943,B,small_business,NY,19458.0,0.0893,1,0.4359758403862191,Medium
102944,D,small_business,NC,25106.0,0.1402,1,0.7791529661007153,High
102945,D,debt_consolidation,TX,26196.0,0.1745,1,0.8578919528729767,High
102946,C,education,NC,16223.0,0.119,1,0.6903328797330802,High
102947,D,medical,NY,23004.0,0.092,1,0.7276863725454744,High
102948,E,home_improvement,FL,11694.0,0.1302,1,0.7242990896614722,High
102949,F,debt_consolidation,NC,22833.0,0.1667,1,0.697527065462073,High
102950,F,medical,WA,13435.0,0.2233,1,0.7964709235419886,High
102951,C,small_business,NY,22135.0,0.131,0,0.5610402344140286,Medium
102952,A,debt_consolidation,WA,21407.0,0.05,0,0.1948528916880285,Low
102953,B,home_improvement,FL,18619.0,0.1076,1,0.8183082056799436,High
102954,B,education,CA,25151.0,0.05,1,0.13335034391169334,Low
102955,B,debt_consolidation,NY,3866.0,0.0541,0,0.09149122657317266,Low
102956,C,education,TX,8416.0,0.0674,0,0.2176018473907206,Low
102957,D,home_improvement,FL,15569.0,0.1174,1,0.7481367632516293,High
102958,C,medical,NC,5011.0,0.1178,0,0.5841928466399837,Medium
102959,D,small_business,IL,14338.0,0.0971,1,0.5320791557518275,Medium
102960,F,education,TX,14628.0,0.1447,1,0.6709013938265325,High
102961,A,small_business,IL,29787.0,0.0775,1,0.8601511170391599,High
102962,A,home_improvement,IL,19283.0,0.1196,1,0.5658705410019518,Medium
102963,D,debt_consolidation,FL,27265.0,0.1696,0,0.8247481736991192,High
102964,C,small_business,TX,20715.0,0.1139,1,0.4236674384103549,Medium
102965,C,medical,WA,13179.0,0.0898,1,0.44432482878566304,Medium
102966,E,small_business,IL,19203.0,0.1347,1,0.681047655760637,High
102967,B,education,FL,24565.0,0.0672,1,0.35012850531262035,Medium
102968,C,education,TX,28741.0,0.0857,1,0.3831962614614446,Medium
102969,E,medical,CA,16809.0,0.1341,1,0.4789129337562174,Medium
102970,C,small_business,TX,3172.0,0.0878,0,0.47457374860666235,Medium
102971,C,small_business,IL,2540.0,0.1138,0,0.18610845167192522,Low
102972,A,debt_consolidation,CA,15062.0,0.1203,0,0.45840858585176575,Medium
102973,B,home_improvement,CA,1000.0,0.0573,0,0.051637983159613446,Low
102974,A,debt_consolidation,NC,34156.0,0.05,1,0.5252672056440899,Medium
102975,C,home_improvement,NY,23372.0,0.1615,1,0.7379417299565956,High
102976,C,debt_consolidation,CA,12279.0,0.073,0,0.23490104273244325,Low
102977,F,education,NC,8013.0,0.2131,1,0.7508689395001075,High
102978,C,education,FL,27253.0,0.0742,1,0.5547999288271703,Medium
102979,A,small_business,CA,7977.0,0.0658,0,0.22902511101190706,Low
102980,D,medical,FL,8836.0,0.1161,0,0.5250582393912621,Medium
102981,B,debt_consolidation,CA,11106.0,0.0864,1,0.3235058168492831,Medium
102982,D,medical,NY,19027.0,0.1761,0,0.6857396739455143,High
102983,B,debt_consolidation,NC,23587.0,0.0605,0,0.3119439644468181,Medium
102984,D,debt_consolidation,GA,28734.0,0.1373,0,0.5811416638071337,Medium
102985,E,debt_consolidation,FL,27405.0,0.2067,1,0.9485647546914696,High
102986,A,medical,NY,18007.0,0.0996,0,0.4783947236664778,Medium
102987,C,small_business,IL,27185.0,0.1228,1,0.84871977213898,High
102988,C,medical,WA,11961.0,0.1065,0,0.4635326592999958,Medium
102989,B,small_business,GA,1612.0,0.0617,0,0.12573711861433234,Low
102990,B,medical,IL,11960.0,0.124,1,0.6162341804310167,High
102991,D,education,CA,10744.0,0.1158,0,0.4750088888785998,Medium
102992,B,home_improvement,GA,12312.0,0.0714,1,0.3546761737762996,Medium
102993,A,home_improvement,NY,9366.0,0.0684,0,0.20525731542406186,Low
102994,D,debt_consolidation,GA,13850.0,0.1416,1,0.6733757601942136,High
102995,C,home_improvement,GA,23580.0,0.05,1,0.3741312929092194,Medium
102996,B,debt_consolidation,TX,33437.0,0.108,1,0.9337241346123699,High
102997,F,debt_consolidation,IL,2472.0,0.142,1,0.3202342001909506,Medium
102998,E,education,GA,6410.0,0.1238,1,0.30632287414229287,Medium
102999,F,medical,NY,10877.0,0.2058,1,0.7030045814728091,High
103000,C,small_business,GA,24892.0,0.0644,0,0.3952744490763311,Medium
103001,B,home_improvement,IL,16155.0,0.076,1,0.6622111957091776,High
103002,B,small_business,NC,11483.0,0.0599,0,0.24198461095991886,Low
103003,E,medical,NC,24451.0,0.1395,1,0.7811869701623038,High
103004,E,education,NC,26608.0,0.1568,0,0.7010156416835278,High
103005,D,small_business,TX,17831.0,0.1288,0,0.6291086834074293,High
103006,C,medical,WA,10654.0,0.0974,0,0.32743235037015694,Medium
103007,C,small_business,GA,20433.0,0.0861,0,0.2168956307656367,Low
103008,D,small_business,FL,15901.0,0.1027,1,0.4573867629578632,Medium
103009,A,education,TX,15831.0,0.0813,0,0.4133075482167909,Medium
103010,C,medical,NY,13388.0,0.0669,0,0.4125918196140293,Medium
103011,D,education,IL,26325.0,0.1374,1,0.9736555254782654,High
103012,D,debt_consolidation,GA,20249.0,0.1643,1,0.7668268919659289,High
103013,C,debt_consolidation,NC,27321.0,0.1264,1,0.6541759684843592,High
103014,D,home_improvement,NC,30027.0,0.0814,0,0.6105417047391049,High
103015,A,education,NC,22131.0,0.0683,0,0.28773981052461517,Low
103016,B,education,CA,13442.0,0.1001,0,0.314192958848944,Medium
103017,B,medical,NC,27363.0,0.0903,0,0.49362057076442956,Medium
103018,B,medical,IL,22191.0,0.066,0,0.3972744508462892,Medium
103019,B,medical,CA,41430.0,0.0768,0,0.6010425194962813,High
103020,C,home_improvement,TX,20791.0,0.1418,0,0.8631063059135101,High
103021,C,medical,NY,24279.0,0.0979,1,0.3889978225519533,Medium
103022,C,education,NY,20614.0,0.1017,1,0.5048879198811773,Medium
103023,C,small_business,CA,17108.0,0.1523,1,0.7098027820820497,High
103024,D,debt_consolidation,FL,15671.0,0.1613,0,0.7123856914308878,High
103025,B,home_improvement,IL,20648.0,0.0726,0,0.30244986744535574,Medium
103026,B,small_business,NY,22691.0,0.0718,1,0.32033748684718494,Medium
103027,A,medical,WA,28389.0,0.0616,1,0.30989695397447264,Medium
103028,A,small_business,WA,20780.0,0.0886,1,0.3486603334274022,Medium
103029,C,small_business,FL,13834.0,0.1261,0,0.6162335289104002,High
103030,E,home_improvement,CA,15058.0,0.1559,1,0.7147422888154435,High
103031,B,medical,NY,6094.0,0.0842,0,0.2148930349016827,Low
103032,C,debt_consolidation,IL,32951.0,0.0876,1,0.49749689791656904,Medium
103033,B,small_business,FL,13129.0,0.1197,1,0.5489868467184053,Medium
103034,B,medical,IL,26707.0,0.05,0,0.4097088613139588,Medium
103035,E,home_improvement,GA,20489.0,0.1418,1,0.5192178466542289,Medium
103036,C,small_business,GA,20734.0,0.072,1,0.44381025855898226,Medium
103037,D,education,IL,16943.0,0.1036,1,0.6024653729577062,High
103038,E,education,CA,10910.0,0.1698,1,0.4924973365688846,Medium
103039,C,debt_consolidation,WA,9283.0,0.0778,0,0.43153772367093174,Medium
103040,B,education,NY,33556.0,0.0999,1,0.4891610779927508,Medium
103041,D,medical,FL,19026.0,0.1325,0,0.525888417844662,Medium
103042,D,debt_consolidation,WA,28127.0,0.1021,1,0.8070911226610892,High
103043,C,home_improvement,GA,30464.0,0.0816,1,0.7133533727175199,High
103044,C,home_improvement,WA,14302.0,0.1206,1,0.6083823361706854,High
103045,C,home_improvement,NY,21812.0,0.0676,0,0.39925792499710056,Medium
103046,B,small_business,FL,18405.0,0.05,1,0.6010934357308861,High
103047,D,medical,NY,7585.0,0.1539,1,0.6421192086712897,High
103048,B,small_business,FL,16331.0,0.0833,1,0.4286545646517423,Medium
103049,B,education,GA,23288.0,0.05,1,0.25905339759898194,Low
103050,C,debt_consolidation,NC,13509.0,0.0849,1,0.5180781684035342,Medium
103051,C,education,FL,15076.0,0.0724,1,0.3790227684899601,Medium
103052,E,debt_consolidation,NY,16440.0,0.172,1,0.6347824797090607,High
103053,C,debt_consolidation,NC,37004.0,0.1381,0,0.6103757897705047,High
103054,D,debt_consolidation,TX,1494.0,0.1561,1,0.609765884676242,High
103055,B,debt_consolidation,FL,22515.0,0.0694,1,0.4230261842108631,Medium
103056,C,home_improvement,NC,15720.0,0.0935,1,0.8090229445357475,High
103057,A,education,NC,12234.0,0.05,0,0.3289887480406206,Medium
103058,C,small_business,GA,15499.0,0.0856,0,0.5009403817815015,Medium
103059,D,medical,NC,24006.0,0.1648,1,0.7777242454017412,High
103060,B,education,TX,24521.0,0.0688,0,0.5255245027130288,Medium
103061,E,medical,CA,19674.0,0.1415,1,0.47554803219128366,Medium
103062,C,debt_consolidation,GA,27835.0,0.1011,1,0.7745714097850678,High
103063,D,debt_consolidation,FL,29419.0,0.0812,1,0.3143000030055829,Medium
103064,C,medical,NY,25347.0,0.0654,0,0.3035026872553958,Medium
103065,D,home_improvement,FL,13084.0,0.1221,1,0.5787563240976777,Medium
103066,C,home_improvement,GA,22450.0,0.1028,1,0.7023023738311562,High
103067,A,home_improvement,FL,22493.0,0.0616,0,0.2723469996860433,Low
103068,E,home_improvement,WA,10659.0,0.1386,1,0.6321249399405637,High
103069,D,education,IL,3875.0,0.1442,0,0.5284649549083246,Medium
