loan_id,issue_date,age,annual_income,loan_amount,term_months,employment_length_years,credit_score,grade,purpose,state,home_ownership,inquiries_last_6m,delinquencies_last_2y,revolving_utilization,dti_ratio,interest_rate,default_flag
102215,2023-05-31,26,26317.0,17646.0,36,7.0,645.0,A,home_improvement,NC,MORTGAGE,1,0,0.8022,0.9,0.0679,1
102216,2022-03-08,38,64242.0,19186.0,60,13.0,744.0,F,home_improvement,IL,MORTGAGE,1,0,0.4025,0.9,0.1635,0
102217,2023-03-01,41,92009.0,15528.0,36,0.0,592.0,C,education,NC,MORTGAGE,1,0,0.4875,0.9,0.127,1
102218,2022-05-13,66,54160.0,13297.0,36,14.0,684.0,B,small_business,FL,MORTGAGE,1,0,0.7,0.9,0.071,0
102219,2022-02-28,34,150621.0,13076.0,36,3.0,688.0,C,home_improvement,NY,RENT,0,0,0.5062,0.7865,0.0916,0
102220,2022-06-16,29,101571.0,20440.0,60,15.0,719.0,C,education,NC,RENT,2,1,0.6076,0.9,0.0906,1
102221,2023-07-25,64,114130.0,11029.0,36,2.0,628.0,A,small_business,IL,RENT,1,0,0.332,0.9,0.0801,0
102222,2022-04-13,28,98857.0,26579.0,36,1.0,572.0,B,medical,NY,RENT,0,0,0.4807,0.9,0.1041,1
102223,2023-12-25,22,130586.0,23879.0,36,1.0,700.0,C,education,WA,MORTGAGE,2,1,0.3557,0.9,0.0702,0
102224,2023-02-15,40,51390.0,27895.0,36,4.0,722.0,D,education,FL,OWN,2,0,0.1429,0.9,0.0858,0
102225,2022-09-20,39,18000.0,7840.0,60,15.0,750.0,B,medical,WA,MORTGAGE,1,0,0.3031,0.9,0.0639,0
102226,2022-02-25,49,61616.0,2705.0,36,7.0,668.0,C,debt_consolidation,WA,RENT,1,0,0.5696,0.3194,0.0997,0
102227,2022-08-20,61,91747.0,17962.0,60,2.0,737.0,B,medical,CA,RENT,1,1,0.5904,0.9,0.0799,0
102228,2023-12-20,63,79546.0,44089.0,60,10.0,719.0,B,home_improvement,IL,MORTGAGE,3,0,0.6337,0.9,0.0866,0
102229,2022-11-11,34,83264.0,29396.0,36,8.0,769.0,D,small_business,GA,RENT,2,3,0.5818,0.9,0.0886,1
102230,2022-05-04,66,114627.0,13010.0,60,11.0,687.0,B,debt_consolidation,WA,RENT,3,0,0.4356,0.863,0.0922,1
102231,2023-11-15,50,86462.0,21821.0,60,11.0,586.0,B,medical,WA,RENT,1,1,0.1134,0.9,0.1422,1
102232,2022-02-06,24,98967.0,24548.0,60,12.0,686.0,B,medical,NC,MORTGAGE,1,0,0.2512,0.9,0.0742,0
102233,2022-12-15,64,46813.0,5685.0,60,2.0,695.0,C,home_improvement,NY,RENT,5,0,0.7009,0.9,0.118,1
102234,2022-09-01,27,42138.0,30327.0,36,7.0,721.0,C,small_business,WA,OWN,3,1,0.3116,0.9,0.0812,0
102235,2022-10-23,48,123423.0,16493.0,60,10.0,598.0,C,medical,CA,MORTGAGE,3,0,0.4651,0.9,0.1604,1
102236,2022-12-14,57,78027.0,17184.0,36,8.0,671.0,C,home_improvement,TX,MORTGAGE,1,0,0.4926,0.9,0.0748,1
102237,2022-11-20,32,56303.0,18214.0,60,15.0,742.0,D,education,WA,MORTGAGE,0,0,0.203,0.9,0.1223,1
102238,2023-08-26,33,56358.0,28301.0,36,15.0,684.0,A,medical,TX,MORTGAGE,2,1,0.5464,0.9,0.0501,1
102239,2022-03-02,42,55526.0,11203.0,36,12.0,672.0,B,debt_consolidation,GA,RENT,3,1,0.7856,0.9,0.0924,1
102240,2023-03-27,61,53731.0,2637.0,60,3.0,804.0,B,small_business,GA,RENT,1,2,0.4762,0.5299,0.05,0
102241,2023-03-21,31,36506.0,20907.0,36,8.0,626.0,D,home_improvement,NC,RENT,2,0,0.4261,0.9,0.1438,1
102242,2023-12-19,51,29987.0,1000.0,36,12.0,764.0,B,small_business,CA,MORTGAGE,1,1,0.2483,0.446,0.05,0
102243,2023-11-01,41,69150.0,15290.0,60,4.0,751.0,B,small_business,NY,RENT,4,0,0.4252,0.9,0.0797,1
102244,2022-10-19,26,57212.0,28682.0,60,11.0,676.0,C,small_business,IL,MORTGAGE,2,1,0.5883,0.9,0.1211,1
102245,2023-02-07,53,108215.0,23212.0,36,3.0,688.0,C,education,CA,RENT,1,0,0.4787,0.9,0.1105,1
102246,2022-03-10,59,83792.0,27381.0,60,2.0,688.0,D,small_business,NC,OWN,0,0,0.3921,0.9,0.1276,0
102247,2023-08-19,47,82960.0,23583.0,60,3.0,701.0,C,home_improvement,NC,MORTGAGE,0,1,0.6812,0.9,0.0993,1
102248,2023-10-27,29,52706.0,39693.0,60,14.0,654.0,B,education,GA,MORTGAGE,3,1,0.4277,0.9,0.1019,1
102249,2023-09-27,28,71369.0,12706.0,36,15.0,664.0,C,medical,NY,MORTGAGE,0,0,0.3944,0.9,0.1107,1
102250,2023-02-24,40,85830.0,21583.0,36,13.0,669.0,D,small_business,CA,RENT,2,0,0.5082,0.9,0.1291,1
102251,2023-09-25,44,96486.0,14057.0,60,4.0,671.0,F,home_improvement,GA,RENT,0,0,0.7414,0.9,0.1887,1
102252,2023-01-08,46,72183.0,26611.0,60,12.0,671.0,C,education,WA,RENT,2,0,0.4491,0.9,0.1131,1
102253,2022-04-18,32,107374.0,17446.0,36,3.0,556.0,C,education,NC,OWN,2,0,0.3029,0.9,0.1505,0
102254,2022-11-26,44,75240.0,33470.0,36,2.0,696.0,B,education,FL,RENT,2,0,0.5892,0.9,0.0841,1
102255,2022-01-31,34,98785.0,13223.0,36,4.0,658.0,F,home_improvement,TX,RENT,2,1,0.4136,0.9,0.1798,1
102256,2022-05-18,52,60304.0,30664.0,60,2.0,578.0,D,education,NC,MORTGAGE,1,0,0.591,0.9,0.1645,1
102257,2022-12-21,57,20622.0,23338.0,60,10.0,669.0,B,small_business,CA,RENT,0,0,0.0703,0.9,0.1124,1
102258,2022-09-26,51,83051.0,17708.0,36,10.0,667.0,C,debt_consolidation,IL,OWN,4,0,0.4874,0.9,0.0857,1
102259,2022-01-18,21,,22882.0,36,0.0,767.0,C,education,FL,OWN,3,1,0.4303,0.9,0.0686,1
102260,2022-08-26,66,92260.0,20351.0,36,1.0,658.0,B,medical,IL,RENT,1,1,0.2881,0.9,0.0651,1
102261,2022-11-20,22,87666.0,21204.0,60,7.0,730.0,D,medical,FL,MORTGAGE,2,0,0.2374,0.9,0.1168,1
102262,2022-09-18,66,64542.0,16138.0,36,1.0,773.0,D,home_improvement,CA,RENT,3,1,0.424,0.9,0.0773,1
102263,2022-12-02,22,50798.0,11686.0,36,13.0,652.0,B,education,IL,MORTGAGE,2,1,0.2661,0.9,0.0814,0
102264,2022-07-21,44,91552.0,14984.0,36,6.0,687.0,F,debt_consolidation,TX,MORTGAGE,0,0,0.01,0.9,0.1896,0
102265,2022-10-12,25,87793.0,2852.0,60,6.0,794.0,E,home_improvement,CA,RENT,2,0,0.2449,0.4661,0.1216,0
102266,2023-01-01,25,58173.0,25578.0,36,,704.0,B,medical,FL,OWN,2,0,0.2363,0.9,0.0667,0
102267,2022-05-16,52,108283.0,6884.0,36,11.0,712.0,C,debt_consolidation,NY,OWN,2,1,0.4859,0.592,0.0826,1
102268,2023-07-03,54,48514.0,16041.0,36,11.0,666.0,E,home_improvement,WA,MORTGAGE,0,0,0.2422,0.9,0.1459,0
102269,2022-07-08,26,57494.0,23832.0,60,12.0,731.0,C,small_business,NY,RENT,2,0,0.4799,0.9,0.1159,1
102270,2023-12-02,65,124093.0,25555.0,36,8.0,688.0,F,medical,IL,RENT,0,1,0.2894,0.9,0.171,1
102271,2022-09-08,35,101057.0,2028.0,36,4.0,580.0,B,education,FL,RENT,1,0,0.6365,0.1677,0.1365,0
102272,2022-03-27,35,64260.0,17173.0,36,1.0,669.0,D,education,GA,RENT,1,0,0.5549,0.9,0.1141,0
102273,2023-01-29,34,83621.0,22138.0,36,5.0,619.0,C,debt_consolidation,CA,RENT,2,0,0.42,0.9,0.1226,1
102274,2023-10-03,42,79644.0,18468.0,60,8.0,697.0,B,home_improvement,CA,RENT,0,0,0.5088,0.9,0.0864,0
102275,2023-02-01,29,18000.0,30097.0,60,1.0,635.0,D,education,GA,MORTGAGE,1,1,0.595,0.9,0.148,1
102276,2022-09-09,40,47806.0,10604.0,36,0.0,719.0,A,education,NY,RENT,2,0,0.4922,0.9,0.0505,0
102277,2023-09-24,30,73475.0,1000.0,60,3.0,693.0,B,debt_consolidation,WA,RENT,3,0,0.5082,0.4347,0.1094,0
102278,2023-01-14,23,64302.0,25293.0,36,1.0,615.0,B,small_business,IL,MORTGAGE,1,0,0.0585,0.9,0.1169,0
102279,2022-12-03,37,82413.0,13166.0,60,0.0,660.0,A,home_improvement,GA,RENT,7,0,0.3763,0.9,0.0962,1
102280,2022-03-26,51,108884.0,2173.0,36,7.0,727.0,A,education,WA,RENT,2,1,0.3243,0.2465,0.05,0
102281,2023-05-02,56,65354.0,16573.0,36,11.0,759.0,B,medical,TX,RENT,2,0,0.6902,0.9,0.05,0
102282,2022-04-11,37,43270.0,29075.0,60,7.0,636.0,B,debt_consolidation,IL,RENT,1,1,0.4019,0.9,0.1103,1
102283,2023-06-25,35,84746.0,6631.0,60,1.0,624.0,B,home_improvement,NY,RENT,1,1,0.3451,0.726,0.1107,1
102284,2023-08-19,57,65201.0,39024.0,60,5.0,807.0,B,education,FL,RENT,2,1,0.5962,0.9,0.0536,0
102285,2023-03-02,52,70318.0,10459.0,36,0.0,689.0,D,small_business,IL,MORTGAGE,1,0,0.1762,0.9,0.1016,1
102286,2023-01-11,59,66247.0,18783.0,60,9.0,695.0,A,debt_consolidation,CA,RENT,1,0,0.4628,0.9,0.083,1
102287,2023-10-24,62,142255.0,7028.0,60,3.0,646.0,D,education,CA,RENT,2,0,0.0847,0.5156,0.1561,1
102288,2022-06-26,58,18000.0,18374.0,36,6.0,703.0,A,education,WA,MORTGAGE,4,0,0.3359,0.9,0.0654,1
102289,2022-03-09,64,63350.0,16796.0,36,14.0,793.0,A,medical,CA,MORTGAGE,0,0,0.3874,0.9,0.05,0
102290,2023-11-06,40,74889.0,4595.0,36,9.0,705.0,C,debt_consolidation,NC,RENT,1,1,0.7714,0.5691,0.1047,0
102291,2022-07-10,39,51566.0,43432.0,36,12.0,754.0,C,medical,WA,OWN,1,0,0.4502,0.9,0.0711,1
102292,2023-09-22,35,101995.0,13542.0,60,5.0,692.0,C,debt_consolidation,GA,MORTGAGE,5,0,0.3019,0.9,0.1129,1
102293,2022-04-22,31,99398.0,13550.0,36,14.0,628.0,D,home_improvement,FL,MORTGAGE,1,0,0.4533,0.9,0.1253,0
102294,2022-10-04,55,73567.0,26721.0,36,11.0,649.0,B,home_improvement,WA,RENT,0,0,0.7681,0.9,0.0819,0
102295,2023-08-11,53,66880.0,34328.0,36,8.0,623.0,B,small_business,TX,RENT,1,1,0.0691,0.9,0.0969,0
102296,2022-05-28,57,71641.0,28138.0,60,9.0,703.0,D,small_business,WA,RENT,1,1,0.6345,0.9,0.1282,1
102297,2022-05-27,28,71856.0,7189.0,36,9.0,763.0,B,debt_consolidation,NY,MORTGAGE,3,1,0.5559,0.8494,0.05,0
102298,2022-09-17,43,72649.0,19925.0,60,2.0,700.0,D,education,GA,OWN,3,1,0.4567,0.9,0.1262,0
102299,2023-05-23,31,69360.0,1068.0,36,4.0,672.0,C,small_business,NY,OWN,0,0,0.4179,0.1829,0.1154,0
102300,2023-05-21,62,82573.0,26115.0,36,10.0,643.0,B,small_business,GA,RENT,2,0,0.7674,0.9,0.0887,0
102301,2023-06-01,33,97596.0,3283.0,60,7.0,711.0,B,small_business,NC,OWN,1,0,0.6237,0.2846,0.0872,0
102302,2022-08-27,27,38092.0,10771.0,36,12.0,616.0,C,small_business,CA,MORTGAGE,2,1,0.2725,0.9,0.1347,1
102303,2023-07-05,47,43480.0,17971.0,60,8.0,622.0,C,small_business,CA,MORTGAGE,2,0,0.4845,0.9,0.1354,1
102304,2022-12-14,61,22544.0,22005.0,36,1.0,744.0,F,home_improvement,NY,OWN,1,0,0.729,0.9,0.1384,1
102305,2022-10-01,63,100992.0,15652.0,36,10.0,673.0,B,small_business,IL,RENT,1,1,,0.9,0.0764,0
102306,2023-11-25,25,82510.0,31672.0,36,9.0,672.0,E,education,GA,RENT,2,2,0.5325,0.9,0.16,1
102307,2023-12-29,35,90158.0,24509.0,60,5.0,680.0,B,small_business,FL,MORTGAGE,2,0,0.2194,0.9,0.0984,1
102308,2023-11-20,28,32115.0,23803.0,36,12.0,734.0,A,medical,GA,RENT,0,0,0.9427,0.9,0.0529,1
102309,2023-01-26,35,128548.0,6935.0,36,5.0,700.0,C,small_business,WA,MORTGAGE,1,0,0.6243,0.6035,0.0766,0
102310,2022-11-28,45,56734.0,33294.0,36,1.0,645.0,F,education,WA,MORTGAGE,3,0,0.8367,0.9,0.1756,1
102311,2022-03-15,33,80046.0,10772.0,60,1.0,648.0,C,small_business,NC,MORTGAGE,3,1,0.5403,0.9,0.1363,1
102312,2023-10-19,24,100632.0,33638.0,60,14.0,678.0,D,small_business,NY,RENT,3,0,0.4764,0.9,0.142,1
102313,2022-07-22,44,45391.0,36200.0,60,6.0,708.0,C,education,WA,MORTGAGE,2,1,0.3511,0.9,0.0974,1
102314,2022-10-09,23,,22614.0,36,6.0,688.0,E,home_improvement,GA,RENT,2,0,0.675,0.9,0.1331,0
102315,2022-09-10,31,80375.0,27288.0,36,4.0,683.0,D,home_improvement,NC,MORTGAGE,1,0,0.7795,0.9,0.1149,1
102316,2022-12-18,21,160724.0,1000.0,60,11.0,693.0,D,home_improvement,TX,MORTGAGE,1,0,0.6883,0.225,0.1321,1
102317,2022-09-29,24,84034.0,16245.0,60,9.0,688.0,C,home_improvement,GA,MORTGAGE,0,0,0.9311,0.9,0.1023,0
102318,2022-06-05,41,123191.0,27919.0,60,14.0,643.0,C,small_business,TX,MORTGAGE,2,0,0.5062,0.9,0.1318,0
102319,2022-09-08,60,111170.0,26321.0,60,14.0,756.0,F,medical,NC,MORTGAGE,1,0,0.3558,0.9,0.1528,1
102320,2022-06-30,56,86040.0,7022.0,60,15.0,661.0,C,education,IL,MORTGAGE,5,0,0.5315,0.6932,0.119,1
102321,2023-07-08,25,45324.0,15357.0,36,5.0,698.0,B,small_business,NC,MORTGAGE,5,1,0.6408,0.9,0.0574,1
102322,2023-05-23,22,106793.0,1000.0,36,9.0,566.0,E,small_business,IL,MORTGAGE,1,2,0.4274,0.1816,0.1922,1
102323,2022-01-01,36,30057.0,21717.0,60,5.0,677.0,D,education,CA,MORTGAGE,3,0,,0.9,0.1325,0
102324,2023-07-23,51,123026.0,1050.0,36,11.0,624.0,C,education,NY,MORTGAGE,1,1,0.5228,0.2621,0.1336,0
102325,2023-04-02,55,81000.0,28174.0,36,11.0,631.0,D,debt_consolidation,IL,RENT,2,0,0.5787,0.9,0.1404,1
102326,2023-02-21,58,18000.0,28645.0,36,4.0,835.0,B,education,IL,RENT,3,0,0.507,0.9,0.05,1
102327,2022-12-23,36,64785.0,13731.0,36,13.0,705.0,C,education,IL,RENT,1,0,0.5222,0.9,0.0968,0
102328,2023-04-13,28,94618.0,22691.0,60,4.0,764.0,B,home_improvement,WA,RENT,1,0,0.6072,0.9,0.0622,1
102329,2022-02-12,22,67889.0,16046.0,60,15.0,741.0,E,home_improvement,IL,MORTGAGE,2,1,0.6337,0.9,0.1509,1
102330,2022-08-16,27,96450.0,20177.0,36,13.0,749.0,D,medical,TX,MORTGAGE,2,0,0.381,0.9,0.0772,1
102331,2023-03-05,23,49499.0,7675.0,36,0.0,678.0,D,education,CA,RENT,1,0,0.1127,0.9,0.1245,0
102332,2023-10-20,60,35821.0,23602.0,36,6.0,786.0,B,small_business,NY,MORTGAGE,2,0,0.2724,0.9,0.0558,0
102333,2022-06-17,33,72857.0,3229.0,60,6.0,741.0,F,medical,TX,RENT,0,0,0.5722,0.5804,0.1792,0
102334,2023-05-21,58,75947.0,1531.0,36,13.0,692.0,B,home_improvement,WA,MORTGAGE,1,1,0.3338,0.2351,0.067,0
102335,2023-11-10,46,64548.0,16903.0,36,11.0,706.0,B,education,NC,RENT,3,0,0.5331,0.9,0.0788,1
102336,2023-09-27,45,111819.0,16099.0,36,0.0,682.0,F,small_business,NC,RENT,1,0,0.4686,0.9,0.1701,0
102337,2023-06-29,41,49494.0,20451.0,36,13.0,693.0,D,debt_consolidation,IL,RENT,4,0,0.4934,0.9,0.1174,1
102338,2023-07-18,58,84395.0,12154.0,36,3.0,687.0,E,home_improvement,NC,MORTGAGE,3,0,0.5783,0.9,0.1674,1
102339,2023-04-10,22,77039.0,34971.0,60,5.0,713.0,C,education,WA,MORTGAGE,0,1,0.718,0.9,0.0987,1
102340,2022-12-09,25,28299.0,19445.0,36,2.0,794.0,B,small_business,TX,MORTGAGE,2,2,0.4767,0.9,0.05,0
102341,2023-10-10,40,35429.0,20096.0,36,2.0,618.0,C,medical,IL,RENT,2,0,0.2716,0.9,0.1426,1
102342,2023-05-07,39,75357.0,19775.0,36,8.0,759.0,E,medical,IL,MORTGAGE,0,0,0.5422,0.9,0.126,0
102343,2023-10-30,46,134436.0,27026.0,36,,668.0,C,debt_consolidation,IL,MORTGAGE,2,0,0.6226,0.9,0.1097,1
102344,2022-04-12,54,92378.0,23184.0,36,1.0,766.0,D,education,GA,MORTGAGE,1,0,0.0293,0.9,0.0637,0
102345,2022-03-08,48,23231.0,21978.0,60,12.0,670.0,B,small_business,NC,RENT,1,1,0.3355,0.9,0.0921,1
102346,2022-09-24,32,18000.0,24624.0,36,5.0,715.0,C,medical,TX,MORTGAGE,1,1,0.4858,0.9,0.0924,1
102347,2022-04-11,36,96992.0,1578.0,60,10.0,680.0,D,small_business,CA,MORTGAGE,2,0,0.3839,0.2862,0.1346,1
102348,2023-03-14,55,72114.0,1918.0,36,15.0,586.0,E,medical,WA,MORTGAGE,2,0,0.5069,0.6149,0.1804,0
102349,2023-10-01,30,109238.0,17315.0,60,0.0,794.0,B,medical,CA,RENT,3,0,0.3552,0.9,0.0639,0
102350,2022-05-07,44,48578.0,16221.0,36,12.0,633.0,B,debt_consolidation,FL,RENT,0,1,0.6674,0.9,0.1032,1
102351,2023-09-22,45,85506.0,23218.0,36,1.0,695.0,A,medical,NC,RENT,2,1,0.4903,0.9,0.0535,0
102352,2023-08-23,55,100385.0,18180.0,36,12.0,627.0,A,education,WA,MORTGAGE,1,0,0.12,0.9,0.0966,1
102353,2022-02-14,53,61576.0,23237.0,36,4.0,610.0,D,debt_consolidation,NC,MORTGAGE,1,0,0.6263,0.9,0.1361,0
102354,2022-10-03,42,62217.0,6790.0,36,2.0,678.0,C,medical,CA,MORTGAGE,1,1,0.639,0.9,0.0826,1
102355,2022-12-29,35,75758.0,17903.0,60,3.0,654.0,B,education,WA,MORTGAGE,4,0,0.4725,0.9,0.1113,0
102356,2023-11-01,37,91280.0,5930.0,36,5.0,620.0,D,medical,NY,RENT,5,0,0.1121,0.7634,0.1293,1
102357,2023-01-08,39,74570.0,21482.0,60,11.0,688.0,D,debt_consolidation,CA,RENT,3,3,0.6604,0.9,0.1219,1
102358,2023-08-27,31,104220.0,1095.0,60,10.0,601.0,C,education,NY,MORTGAGE,3,1,0.2756,0.2934,0.1391,0
102359,2022-11-09,49,61142.0,21135.0,36,11.0,698.0,E,debt_consolidation,NC,RENT,0,0,0.4077,0.9,0.1421,1
102360,2022-07-17,30,35148.0,4779.0,60,0.0,682.0,C,medical,FL,OWN,0,1,0.3652,0.9,0.1247,1
102361,2023-07-15,50,134309.0,14548.0,36,15.0,541.0,B,debt_consolidation,NC,RENT,1,1,0.1921,0.8394,0.1303,0
102362,2022-01-07,55,56861.0,26054.0,36,6.0,659.0,E,home_improvement,CA,MORTGAGE,1,1,0.4812,0.9,0.144,1
102363,2022-12-28,65,57947.0,20046.0,36,1.0,718.0,B,home_improvement,WA,RENT,0,0,0.5205,0.9,0.0511,0
102364,2022-02-18,26,73026.0,3189.0,60,14.0,626.0,F,home_improvement,FL,MORTGAGE,1,1,0.5027,0.5699,0.2037,0
102365,2022-01-29,55,77015.0,11948.0,36,12.0,721.0,C,education,NY,MORTGAGE,2,0,0.4381,0.9,0.0884,1
102366,2022-02-28,24,63399.0,4488.0,36,1.0,716.0,E,medical,IL,RENT,2,0,0.331,0.6699,0.1242,1
102367,2022-04-10,36,74477.0,2747.0,36,6.0,629.0,B,home_improvement,IL,MORTGAGE,3,2,0.7738,0.3983,0.1002,0
102368,2022-08-01,29,73807.0,19059.0,36,14.0,689.0,C,home_improvement,CA,OWN,1,0,0.5171,0.9,0.0759,0
102369,2023-11-28,28,80245.0,23043.0,36,10.0,739.0,E,medical,WA,MORTGAGE,3,0,0.2929,0.9,0.1367,1
102370,2022-01-16,29,18000.0,21965.0,36,3.0,637.0,D,home_improvement,NY,RENT,0,0,0.5681,0.9,0.1346,1
102371,2023-10-31,23,131426.0,23424.0,60,11.0,678.0,E,education,GA,MORTGAGE,2,0,0.5529,0.9,0.1527,1
102372,2022-12-07,58,70581.0,17893.0,36,3.0,759.0,B,home_improvement,TX,RENT,1,1,0.6031,0.9,0.05,0
102373,2023-08-30,23,92419.0,15539.0,36,5.0,639.0,C,small_business,NY,RENT,1,0,0.4736,0.9,0.1158,1
102374,2023-03-02,39,33657.0,8342.0,60,3.0,718.0,C,medical,NC,MORTGAGE,3,0,0.3555,0.9,0.0935,1
102375,2023-06-15,53,60870.0,14039.0,60,11.0,625.0,B,home_improvement,TX,OWN,0,1,0.2061,0.9,0.1232,0
102376,2023-07-26,66,54831.0,6108.0,36,14.0,680.0,C,medical,TX,RENT,1,0,0.3739,0.9,0.1103,0
102377,2023-05-10,60,119092.0,10394.0,36,0.0,717.0,D,debt_consolidation,IL,RENT,1,0,0.1487,0.7075,0.1119,0
102378,2023-10-13,27,57426.0,18800.0,36,9.0,546.0,C,medical,WA,RENT,2,0,0.5402,0.9,0.1509,0
102379,2023-12-06,66,97742.0,16940.0,60,3.0,658.0,B,small_business,IL,MORTGAGE,3,1,0.1588,0.9,0.1206,0
102380,2022-01-20,51,55487.0,45583.0,36,12.0,716.0,D,medical,FL,MORTGAGE,2,0,0.4089,0.9,0.1051,1
102381,2022-06-11,29,61421.0,5888.0,36,2.0,704.0,F,debt_consolidation,CA,OWN,1,0,0.6258,0.7673,0.1667,0
102382,2023-12-20,41,67633.0,16874.0,36,5.0,659.0,C,medical,NY,RENT,4,1,0.4316,0.9,0.1049,1
102383,2023-07-21,63,113515.0,5186.0,36,3.0,624.0,E,debt_consolidation,CA,RENT,2,1,0.4682,0.5984,0.1708,1
102384,2023-02-22,39,18304.0,14510.0,36,13.0,728.0,E,home_improvement,GA,MORTGAGE,2,0,0.5687,0.9,0.1327,1
102385,2022-12-25,29,35530.0,14876.0,60,1.0,671.0,B,small_business,NY,RENT,0,0,0.5827,0.9,0.0922,0
102386,2023-04-21,61,18000.0,25604.0,36,9.0,723.0,D,education,WA,RENT,2,0,0.6876,0.9,0.1116,1
102387,2023-06-19,64,42375.0,13953.0,36,1.0,713.0,E,education,NY,RENT,3,0,0.5927,0.9,0.1473,1
102388,2022-06-14,65,50652.0,16278.0,60,9.0,663.0,D,medical,IL,MORTGAGE,2,0,0.5516,0.9,0.169,1
102389,2023-09-15,64,26566.0,14127.0,36,12.0,754.0,A,home_improvement,CA,MORTGAGE,1,0,0.0877,0.9,0.05,0
102390,2022-12-13,61,52976.0,5391.0,36,12.0,654.0,C,education,CA,MORTGAGE,2,3,0.5283,0.8499,0.1083,0
102391,2023-07-10,41,18000.0,12131.0,36,0.0,761.0,D,home_improvement,NY,RENT,1,0,0.8117,0.9,0.0771,0
102392,2022-09-09,29,44460.0,14563.0,60,12.0,769.0,C,medical,NY,MORTGAGE,2,0,0.6095,0.9,0.0884,0
102393,2023-09-04,49,111013.0,18664.0,36,4.0,753.0,A,debt_consolidation,NY,MORTGAGE,1,1,0.6739,0.9,0.0506,0
102394,2022-10-22,31,87108.0,23031.0,60,10.0,679.0,A,home_improvement,NY,RENT,2,0,0.3451,0.9,0.0883,0
102395,2022-12-06,42,80624.0,15889.0,36,15.0,843.0,D,medical,WA,MORTGAGE,1,1,0.4662,0.9,0.05,0
102396,2022-09-25,51,44917.0,15730.0,36,1.0,699.0,C,small_business,FL,MORTGAGE,1,0,0.5929,0.9,0.0852,1
102397,2023-01-19,64,28917.0,2513.0,36,5.0,704.0,F,education,TX,RENT,0,0,0.5686,0.6238,0.1661,0
102398,2022-04-30,34,40825.0,22858.0,36,13.0,689.0,C,debt_consolidation,NC,MORTGAGE,1,0,0.638,0.9,0.0978,1
102399,2022-05-20,32,73704.0,11737.0,36,2.0,622.0,D,medical,WA,MORTGAGE,3,1,0.2531,0.9,0.1445,0
102400,2022-08-29,54,101045.0,24724.0,60,4.0,768.0,A,education,FL,MORTGAGE,1,0,0.3214,0.9,0.0674,0
102401,2023-05-20,21,102071.0,29848.0,36,8.0,656.0,E,debt_consolidation,IL,MORTGAGE,2,0,0.2212,0.9,0.1556,1
102402,2023-06-24,47,93918.0,16309.0,36,15.0,745.0,E,medical,NY,MORTGAGE,0,0,0.5317,0.9,0.1308,1
102403,2023-04-15,55,52873.0,8790.0,60,4.0,760.0,C,small_business,FL,MORTGAGE,1,0,0.4425,0.9,0.0768,0
102404,2022-07-18,46,75736.0,17850.0,36,6.0,726.0,B,debt_consolidation,CA,RENT,2,0,0.4411,0.9,0.05,0
102405,2022-04-10,38,65360.0,21138.0,36,12.0,648.0,E,small_business,GA,MORTGAGE,2,0,0.3439,0.9,0.1706,1
102406,2023-06-26,59,68964.0,15160.0,36,1.0,670.0,D,medical,FL,MORTGAGE,1,0,0.3113,0.9,0.1259,1
102407,2023-04-29,38,136114.0,12924.0,36,5.0,529.0,C,small_business,WA,OWN,0,1,0.4804,0.849,0.153,1
102408,2022-12-06,53,22140.0,23072.0,60,5.0,683.0,C,small_business,CA,MORTGAGE,2,1,0.7015,0.9,0.1075,1
102409,2022-12-05,42,67960.0,22478.0,60,6.0,738.0,E,debt_consolidation,CA,MORTGAGE,2,0,0.7935,0.9,0.1399,1
102410,2023-12-11,22,111352.0,14883.0,36,9.0,676.0,D,debt_consolidation,NY,MORTGAGE,2,0,0.7942,0.9,0.1217,0
102411,2023-04-02,45,31023.0,3113.0,60,3.0,655.0,C,home_improvement,CA,MORTGAGE,1,0,0.3863,0.886,0.1295,1
102412,2022-09-21,23,55688.0,22107.0,36,6.0,672.0,C,home_improvement,NC,RENT,2,1,0.2434,0.9,0.0867,0
102413,2022-08-29,63,59129.0,11094.0,60,14.0,763.0,A,home_improvement,CA,RENT,2,0,0.6567,0.9,0.05,0
102414,2023-12-05,48,68301.0,19929.0,60,13.0,687.0,D,education,IL,MORTGAGE,0,0,0.7349,0.9,0.1365,0
102415,2022-12-23,38,27121.0,19360.0,36,15.0,801.0,E,small_business,NY,MORTGAGE,1,0,0.5635,0.9,0.1054,0
102416,2022-02-06,43,92859.0,1000.0,36,10.0,656.0,B,home_improvement,TX,MORTGAGE,1,1,0.4754,0.0248,0.0797,0
102417,2022-05-11,49,94989.0,18730.0,60,9.0,703.0,B,small_business,TX,OWN,2,1,0.3546,0.9,0.0745,0
102418,2022-03-13,32,90251.0,22631.0,36,3.0,664.0,B,debt_consolidation,NY,MORTGAGE,0,0,0.6011,0.9,0.0847,0
102419,2022-03-29,34,48889.0,23734.0,36,2.0,814.0,B,debt_consolidation,CA,MORTGAGE,0,1,0.5951,0.9,0.05,0
102420,2022-07-09,40,77595.0,19056.0,36,8.0,701.0,E,debt_consolidation,IL,MORTGAGE,3,0,0.5366,0.9,0.1357,1
